TRX_ID,JRSTORE,JRREGNUM,JRDATE,JRTIME,JRCASHIER,JRCUST
36934090,65067,001,2015-02-27 00:00:00.000000000,16:36,04467,103254
36934093,65067,001,2015-02-27 00:00:00.000000000,18:39,12757,704845
36934094,65067,001,2015-02-27 00:00:00.000000000,18:52,12757,226593
36934095,65067,001,2015-02-27 00:00:00.000000000,19:31,12757,0
36934096,65067,001,2015-02-27 00:00:00.000000000,19:37,12757,0
36934101,650671,002,2015-02-27 00:00:00.000000000,15:05,04467,66609
36934103,650671,002,2015-02-27 00:00:00.000000000,16:04,04467,2043707
36934104,650671,002,2015-02-27 00:00:00.000000000,16:47,04467,31233
36934108,650671,002,2015-02-27 00:00:00.000000000,12:56,04467,258380
36934112,650671,002,2015-02-27 00:00:00.000000000,17:21,12757,0
36934115,650671,002,2015-02-27 00:00:00.000000000,20:15,12757,307233
36934125,650671,002,2015-02-27 00:00:00.000000000,12:35,04467,1926548
36934127,650671,002,2015-02-27 00:00:00.000000000,14:20,04467,2025319
36934128,650671,002,2015-02-27 00:00:00.000000000,14:41,04467,352393
36934133,650671,002,2015-02-27 00:00:00.000000000,20:33,12757,1827451
36934158,65067,001,2015-02-27 00:00:00.000000000,14:39,04467,104034
36934160,65067,001,2015-02-27 00:00:00.000000000,15:14,04467,150335
36934161,65067,001,2015-02-27 00:00:00.000000000,15:52,04467,5306
36934171,65067,001,2015-02-27 00:00:00.000000000,12:15,04467,6620
36934175,65067,001,2015-02-27 00:00:00.000000000,16:07,04467,1020669
36934179,65067,001,2015-02-27 00:00:00.000000000,21:16,12757,114136
36934194,65072,001,2015-02-27 00:00:00.000000000,12:20,12867,0
36934196,65072,001,2015-02-27 00:00:00.000000000,13:15,12867,0
36934199,65072,001,2015-02-27 00:00:00.000000000,15:28,12867,1865560
36934207,65072,001,2015-02-27 00:00:00.000000000,12:14,12867,1733705
36934211,65072,001,2015-02-27 00:00:00.000000000,15:58,12867,0
36934213,65072,001,2015-02-27 00:00:00.000000000,16:26,12867,1251895
36934214,65072,001,2015-02-27 00:00:00.000000000,17:04,12867,120116
36934220,650671,002,2015-02-27 00:00:00.000000000,17:46,12757,1714216
36934222,650671,002,2015-02-27 00:00:00.000000000,18:36,12757,0
36934224,650671,002,2015-02-27 00:00:00.000000000,20:02,12757,2043706
36934226,650671,002,2015-02-27 00:00:00.000000000,21:05,12757,361717
36934250,65072,001,2015-02-27 00:00:00.000000000,11:21,12867,0
36934252,65072,001,2015-02-27 00:00:00.000000000,12:39,12867,877207
36934253,65072,001,2015-02-27 00:00:00.000000000,13:22,12867,2022683
36934254,65072,001,2015-02-27 00:00:00.000000000,13:39,12867,998619
36934256,65072,001,2015-02-27 00:00:00.000000000,13:57,12867,2031869
36934272,65072,001,2015-02-27 00:00:00.000000000,13:20,12867,0
36934273,65072,001,2015-02-27 00:00:00.000000000,13:31,12867,110635
36934274,65072,001,2015-02-27 00:00:00.000000000,16:13,12867,0
36934283,650671,002,2015-02-27 00:00:00.000000000,18:38,12757,0
36934284,650671,002,2015-02-27 00:00:00.000000000,19:07,12757,156900
36934285,650671,002,2015-02-27 00:00:00.000000000,20:20,12757,2043518
36934297,65067,001,2015-02-27 00:00:00.000000000,20:32,12757,260766
36934298,65067,001,2015-02-27 00:00:00.000000000,21:28,12757,0
36934299,65067,001,2015-02-27 00:00:00.000000000,21:51,12757,2043751
36934304,650671,002,2015-02-27 00:00:00.000000000,15:44,04467,706804
36934306,650671,002,2015-02-27 00:00:00.000000000,17:20,12757,0
36934309,650671,002,2015-02-27 00:00:00.000000000,17:54,12757,0
36934315,65072,001,2015-02-27 00:00:00.000000000,16:37,12867,187230
36934316,65072,001,2015-02-27 00:00:00.000000000,17:58,12867,2043682
36934317,65072,001,2015-02-27 00:00:00.000000000,19:26,12867,0
36934322,65073,001,2015-02-27 00:00:00.000000000,10:48,05547,1634373
36934323,65073,001,2015-02-27 00:00:00.000000000,11:07,05547,133502
36934324,65073,001,2015-02-27 00:00:00.000000000,11:28,05547,430130
36934326,65073,001,2015-02-27 00:00:00.000000000,13:20,05547,2043863
36934327,65073,001,2015-02-27 00:00:00.000000000,13:44,05547,706103
36934329,65073,001,2015-02-27 00:00:00.000000000,16:10,05547,804984
36934330,65073,001,2015-02-27 00:00:00.000000000,16:59,05547,1434979
36934331,65073,001,2015-02-27 00:00:00.000000000,17:45,13417,0
36934333,65073,001,2015-02-27 00:00:00.000000000,18:15,13417,2043866
36934335,65072,001,2015-02-27 00:00:00.000000000,19:29,12867,231958
36934336,65072,001,2015-02-27 00:00:00.000000000,19:31,12867,355159
36934337,65072,001,2015-02-27 00:00:00.000000000,19:52,12867,893767
36934341,65073,001,2015-02-27 00:00:00.000000000,12:09,05547,1938557
36934342,65073,001,2015-02-27 00:00:00.000000000,14:30,05547,189286
36934344,65073,001,2015-02-27 00:00:00.000000000,16:34,05547,1979461
36934348,65073,001,2015-02-27 00:00:00.000000000,18:00,13417,2043865
36934351,65073,001,2015-02-27 00:00:00.000000000,20:33,13417,674129
36934369,65072,001,2015-02-27 00:00:00.000000000,13:04,12867,1784155
36934370,65072,001,2015-02-27 00:00:00.000000000,13:51,12867,2043681
36934371,65072,001,2015-02-27 00:00:00.000000000,16:21,12867,300843
36934373,65072,001,2015-02-27 00:00:00.000000000,18:06,12867,798902
36934374,65072,001,2015-02-27 00:00:00.000000000,18:09,12867,798902
36934377,65072,001,2015-02-27 00:00:00.000000000,19:25,12867,271708
36934381,65072,001,2015-02-27 00:00:00.000000000,20:50,12867,1877920
36934385,65073,001,2015-02-27 00:00:00.000000000,13:13,05547,0
36934387,65073,001,2015-02-27 00:00:00.000000000,13:57,05547,2027060
36934388,65073,001,2015-02-27 00:00:00.000000000,14:06,05547,394457
36934391,65072,001,2015-02-27 00:00:00.000000000,16:46,12867,971972
36934393,65072,001,2015-02-27 00:00:00.000000000,19:13,12867,118550
36934395,65072,001,2015-02-27 00:00:00.000000000,20:18,12867,950753
36934404,65073,001,2015-02-27 00:00:00.000000000,14:10,05547,394457
36934405,65073,001,2015-02-27 00:00:00.000000000,15:58,05547,683947
36934406,65073,001,2015-02-27 00:00:00.000000000,16:17,05547,2015705
36934409,65073,001,2015-02-27 00:00:00.000000000,17:15,13417,1961495
36934424,65072,001,2015-02-27 00:00:00.000000000,13:05,12867,1977580
36934431,650731,002,2015-02-27 00:00:00.000000000,11:11,05547,2043456
36934433,650731,002,2015-02-27 00:00:00.000000000,12:54,05547,315689
36934436,650731,002,2015-02-27 00:00:00.000000000,16:49,05547,1727234
36934438,650731,002,2015-02-27 00:00:00.000000000,17:30,13417,148514
36934448,65072,001,2015-02-27 00:00:00.000000000,16:43,12867,1837147
36934449,65072,001,2015-02-27 00:00:00.000000000,17:56,12867,0
36934450,65072,001,2015-02-27 00:00:00.000000000,18:26,12867,0
36934451,65072,001,2015-02-27 00:00:00.000000000,19:04,12867,0
36934454,65072,001,2015-02-27 00:00:00.000000000,20:10,12867,2043684
36934455,65072,001,2015-02-27 00:00:00.000000000,20:16,12867,323694
36934460,65073,001,2015-02-27 00:00:00.000000000,11:46,05547,412987
36934462,65073,001,2015-02-27 00:00:00.000000000,14:12,05547,706597
36934464,65073,001,2015-02-27 00:00:00.000000000,15:28,05547,132669
36934467,65073,001,2015-02-27 00:00:00.000000000,18:28,13417,130062
36934469,65073,001,2015-02-27 00:00:00.000000000,19:51,13417,0
36934470,65073,001,2015-02-27 00:00:00.000000000,20:09,13417,298393
36934471,65073,001,2015-02-27 00:00:00.000000000,20:53,13417,0
36934474,65073,001,2015-02-27 00:00:00.000000000,21:10,13417,141032
36934482,650731,002,2015-02-27 00:00:00.000000000,19:02,13417,1245046
36934485,650731,002,2015-02-27 00:00:00.000000000,19:44,13417,127056
36934490,65073,001,2015-02-27 00:00:00.000000000,21:08,13417,240180
36934494,650731,002,2015-02-27 00:00:00.000000000,11:43,05547,281308
36934506,65072,001,2015-02-27 00:00:00.000000000,16:55,12867,0
36934507,65072,001,2015-02-27 00:00:00.000000000,17:07,12867,1966392
36934508,65072,001,2015-02-27 00:00:00.000000000,18:17,12867,2043683
36934511,65072,001,2015-02-27 00:00:00.000000000,19:05,12867,269686
36934513,65072,001,2015-02-27 00:00:00.000000000,19:07,12867,1852494
36934520,65072,001,2015-02-27 00:00:00.000000000,20:58,12867,224840
36934523,65073,001,2015-02-27 00:00:00.000000000,11:37,05547,0
36934525,65073,001,2015-02-27 00:00:00.000000000,17:26,13417,1678916
36934526,65073,001,2015-02-27 00:00:00.000000000,17:31,13417,137713
36934527,65073,001,2015-02-27 00:00:00.000000000,18:50,13417,1728628
36934529,65073,001,2015-02-27 00:00:00.000000000,18:58,13417,879813
36934533,650731,002,2015-02-27 00:00:00.000000000,10:51,05547,55356
36934535,650731,002,2015-02-27 00:00:00.000000000,16:21,05547,143196
36934563,650731,002,2015-02-27 00:00:00.000000000,20:38,13417,133665
36934581,65073,001,2015-02-27 00:00:00.000000000,17:06,05547,434359
36934584,65073,001,2015-02-27 00:00:00.000000000,20:14,13417,2043748
36934589,650731,002,2015-02-27 00:00:00.000000000,13:40,05547,1963737
36934592,650731,002,2015-02-27 00:00:00.000000000,17:07,13417,136679
36934595,650731,002,2015-02-27 00:00:00.000000000,18:08,13417,63284
36934596,650731,002,2015-02-27 00:00:00.000000000,18:12,13417,876271
36934597,650731,002,2015-02-27 00:00:00.000000000,20:36,13417,381550
36934604,65073,001,2015-02-27 00:00:00.000000000,12:25,05547,222505
36934606,65073,001,2015-02-27 00:00:00.000000000,13:03,05547,262932
36934608,65073,001,2015-02-27 00:00:00.000000000,13:29,05547,2010588
36934612,65073,001,2015-02-27 00:00:00.000000000,14:34,05547,189286
36934662,65076,001,2015-02-27 00:00:00.000000000,11:04,01396,0
36934663,65076,001,2015-02-27 00:00:00.000000000,11:13,01396,2043496
36934664,65076,001,2015-02-27 00:00:00.000000000,11:32,01396,410869
36934671,65076,001,2015-02-27 00:00:00.000000000,16:31,06080,148421
36934673,65076,001,2015-02-27 00:00:00.000000000,18:54,06080,1978919
36934675,65076,001,2015-02-27 00:00:00.000000000,19:17,06080,725580
36934714,65073,001,2015-02-27 00:00:00.000000000,18:41,13417,135043
36934715,65073,001,2015-02-27 00:00:00.000000000,19:30,13417,2043867
36934719,650731,002,2015-02-27 00:00:00.000000000,16:09,05547,2043864
36934721,650731,002,2015-02-27 00:00:00.000000000,17:00,13417,1535179
36934723,650731,002,2015-02-27 00:00:00.000000000,19:40,13417,0
36934767,65076,001,2015-02-27 00:00:00.000000000,11:34,01396,143010
36934768,65076,001,2015-02-27 00:00:00.000000000,12:28,01396,1817682
36934769,65076,001,2015-02-27 00:00:00.000000000,13:00,01396,1851530
36934772,65076,001,2015-02-27 00:00:00.000000000,19:21,06080,1868943
36934781,65076,001,2015-02-27 00:00:00.000000000,21:30,06080,2043749
36934811,65076,001,2015-02-27 00:00:00.000000000,11:20,01396,328877
36934815,65076,001,2015-02-27 00:00:00.000000000,14:02,06080,146402
36934819,65076,001,2015-02-27 00:00:00.000000000,19:25,06080,139764
36934820,65076,001,2015-02-27 00:00:00.000000000,19:35,06080,1467479
36934824,65076,001,2015-02-27 00:00:00.000000000,21:13,06080,2043472
36934825,65076,001,2015-02-27 00:00:00.000000000,21:21,06080,147666
36934826,65076,001,2015-02-27 00:00:00.000000000,21:29,06080,0
36934844,65076,001,2015-02-27 00:00:00.000000000,11:08,01396,995309
36934845,65076,001,2015-02-27 00:00:00.000000000,11:36,01396,143939
36934849,65076,001,2015-02-27 00:00:00.000000000,11:10,01396,2012533
36934852,65076,001,2015-02-27 00:00:00.000000000,11:27,01396,1856979
36934853,65076,001,2015-02-27 00:00:00.000000000,11:52,01396,140768
36934861,65076,001,2015-02-27 00:00:00.000000000,18:42,06080,158627
36934863,65076,001,2015-02-27 00:00:00.000000000,20:11,06080,0
36934864,65076,001,2015-02-27 00:00:00.000000000,20:29,06080,1819747
36934869,65076,001,2015-02-27 00:00:00.000000000,16:08,06080,686065
36934870,65076,001,2015-02-27 00:00:00.000000000,16:33,06080,0
36934871,65076,001,2015-02-27 00:00:00.000000000,16:35,06080,276514
36934873,65076,001,2015-02-27 00:00:00.000000000,18:05,06080,303376
36934874,65076,001,2015-02-27 00:00:00.000000000,18:15,06080,414871
36934877,65076,001,2015-02-27 00:00:00.000000000,19:32,06080,0
36934878,65076,001,2015-02-27 00:00:00.000000000,19:42,06080,0
36934879,65076,001,2015-02-27 00:00:00.000000000,19:56,06080,141605
36934880,65076,001,2015-02-27 00:00:00.000000000,19:59,06080,2038432
36934881,65076,001,2015-02-27 00:00:00.000000000,20:44,06080,259791
36934886,65081,001,2015-02-27 00:00:00.000000000,10:50,13152,0
36934892,65081,001,2015-02-27 00:00:00.000000000,14:41,13733,2009730
36934893,65081,001,2015-02-27 00:00:00.000000000,15:19,13733,361458
36934895,65081,001,2015-02-27 00:00:00.000000000,15:22,13733,343074
36934902,65081,001,2015-02-27 00:00:00.000000000,18:19,13733,2011400
36934911,65076,001,2015-02-27 00:00:00.000000000,11:15,01396,0
36934915,65076,001,2015-02-27 00:00:00.000000000,13:56,06080,336622
36934919,65076,001,2015-02-27 00:00:00.000000000,17:19,06080,1982356
36934920,65076,001,2015-02-27 00:00:00.000000000,18:01,06080,2025484
36934936,65081,001,2015-02-27 00:00:00.000000000,09:51,13152,13355
36934937,65081,001,2015-02-27 00:00:00.000000000,10:02,13152,2027768
36934939,65081,001,2015-02-27 00:00:00.000000000,13:32,13152,12541
36934942,65076,001,2015-02-27 00:00:00.000000000,13:25,01396,2044018
36934943,65076,001,2015-02-27 00:00:00.000000000,14:41,06080,1739640
36934946,65076,001,2015-02-27 00:00:00.000000000,17:22,06080,1982356
36934947,65076,001,2015-02-27 00:00:00.000000000,18:24,06080,398023
36934948,65076,001,2015-02-27 00:00:00.000000000,18:53,06080,2044042
36934950,65076,001,2015-02-27 00:00:00.000000000,20:46,06080,146720
36934951,65076,001,2015-02-27 00:00:00.000000000,21:17,06080,686369
36934975,65081,001,2015-02-27 00:00:00.000000000,10:28,13152,271057
36934976,65081,001,2015-02-27 00:00:00.000000000,10:51,13152,779324
36934978,65081,001,2015-02-27 00:00:00.000000000,11:47,13152,135088
36934979,65081,001,2015-02-27 00:00:00.000000000,12:48,13152,15175
36934988,65081,001,2015-02-27 00:00:00.000000000,10:00,13152,1797237
36934989,65081,001,2015-02-27 00:00:00.000000000,10:03,13152,2043476
36934990,65081,001,2015-02-27 00:00:00.000000000,10:17,13152,1812162
36934994,65081,001,2015-02-27 00:00:00.000000000,11:56,13152,1924787
36934996,65081,001,2015-02-27 00:00:00.000000000,13:34,13152,1726649
36934999,65076,001,2015-02-27 00:00:00.000000000,19:41,06080,2016146
36935000,65076,001,2015-02-27 00:00:00.000000000,20:19,06080,0
36935001,65076,001,2015-02-27 00:00:00.000000000,20:24,06080,2044019
36935003,65076,001,2015-02-27 00:00:00.000000000,20:31,06080,0
36935007,65076,001,2015-02-27 00:00:00.000000000,21:03,06080,2039601
36935019,65081,001,2015-02-27 00:00:00.000000000,19:53,13733,0
36935021,65081,001,2015-02-27 00:00:00.000000000,20:02,13733,270802
36935026,65082,001,2015-02-27 00:00:00.000000000,10:05,04840,1999427
36935031,65082,001,2015-02-27 00:00:00.000000000,15:35,04840,146614
36935034,65082,001,2015-02-27 00:00:00.000000000,17:28,02077,998388
36935035,65082,001,2015-02-27 00:00:00.000000000,17:34,02077,143223
36935038,65081,001,2015-02-27 00:00:00.000000000,14:02,13733,1786104
36935039,65081,001,2015-02-27 00:00:00.000000000,14:35,13733,0
36935040,65081,001,2015-02-27 00:00:00.000000000,14:57,13733,20079
36935042,65081,001,2015-02-27 00:00:00.000000000,16:32,13733,13061
36935043,65081,001,2015-02-27 00:00:00.000000000,17:15,13733,368020
36935045,65081,001,2015-02-27 00:00:00.000000000,18:08,13733,0
36935046,65081,001,2015-02-27 00:00:00.000000000,19:38,13733,0
36935047,65081,001,2015-02-27 00:00:00.000000000,19:48,13733,401792
36935051,65081,001,2015-02-27 00:00:00.000000000,20:48,13733,912990
36935052,65081,001,2015-02-27 00:00:00.000000000,20:50,13733,719986
36935053,65081,001,2015-02-27 00:00:00.000000000,21:08,13733,0
36935064,65081,001,2015-02-27 00:00:00.000000000,10:59,13152,105180
36935065,65081,001,2015-02-27 00:00:00.000000000,12:42,13152,0
36935068,65081,001,2015-02-27 00:00:00.000000000,14:23,13733,667848
36935071,65081,001,2015-02-27 00:00:00.000000000,15:36,13733,2043690
36935073,65081,001,2015-02-27 00:00:00.000000000,19:50,13733,1764380
36935074,65081,001,2015-02-27 00:00:00.000000000,20:42,13733,2043688
36935075,65081,001,2015-02-27 00:00:00.000000000,12:52,13152,1997145
36935079,65081,001,2015-02-27 00:00:00.000000000,14:51,13733,2043687
36935083,65081,001,2015-02-27 00:00:00.000000000,15:57,13733,272444
36935084,65081,001,2015-02-27 00:00:00.000000000,16:39,13733,2043691
36935085,65081,001,2015-02-27 00:00:00.000000000,16:47,13733,91066
36935087,65081,001,2015-02-27 00:00:00.000000000,17:45,13733,808712
36935090,65081,001,2015-02-27 00:00:00.000000000,18:24,13733,14771
36935091,65081,001,2015-02-27 00:00:00.000000000,18:25,13733,14771
36935100,65081,001,2015-02-27 00:00:00.000000000,16:08,13733,301103
36935101,65081,001,2015-02-27 00:00:00.000000000,16:48,13733,2018642
36935102,65081,001,2015-02-27 00:00:00.000000000,17:04,13733,1922881
36935104,65081,001,2015-02-27 00:00:00.000000000,17:36,13733,788020
36935107,65081,001,2015-02-27 00:00:00.000000000,18:51,13733,2043685
36935109,65081,001,2015-02-27 00:00:00.000000000,19:38,13733,355455
36935111,65081,001,2015-02-27 00:00:00.000000000,20:07,13733,14500
36935112,65081,001,2015-02-27 00:00:00.000000000,20:30,13733,2043692
36935114,65082,001,2015-02-27 00:00:00.000000000,20:04,02077,1708042
36935115,65082,001,2015-02-27 00:00:00.000000000,20:18,02077,269966
36935119,65083,001,2015-02-27 00:00:00.000000000,16:42,05202,25187
36935120,65083,001,2015-02-27 00:00:00.000000000,17:51,02153,19442
36935122,65083,001,2015-02-27 00:00:00.000000000,18:43,02153,973635
36935124,65083,001,2015-02-27 00:00:00.000000000,18:56,02153,192532
36935132,65081,001,2015-02-27 00:00:00.000000000,21:06,13733,1424975
36935135,65082,001,2015-02-27 00:00:00.000000000,12:02,04840,1789697
36935136,65082,001,2015-02-27 00:00:00.000000000,12:35,04840,1731198
36935137,65082,001,2015-02-27 00:00:00.000000000,12:58,04840,163270
36935142,65082,001,2015-02-27 00:00:00.000000000,20:00,02077,2035778
36935144,65082,001,2015-02-27 00:00:00.000000000,20:40,02077,0
36935147,65083,001,2015-02-27 00:00:00.000000000,11:20,05202,305324
36935148,65083,001,2015-02-27 00:00:00.000000000,12:26,05202,139760
36935151,65082,001,2015-02-27 00:00:00.000000000,11:55,04840,1731868
36935152,65082,001,2015-02-27 00:00:00.000000000,12:45,04840,0
36935158,65082,001,2015-02-27 00:00:00.000000000,18:59,02077,144072
36935159,65082,001,2015-02-27 00:00:00.000000000,19:17,02077,163320
36935160,65082,001,2015-02-27 00:00:00.000000000,19:20,02077,145059
36935162,65082,001,2015-02-27 00:00:00.000000000,19:46,02077,149711
36935163,65082,001,2015-02-27 00:00:00.000000000,20:44,02077,699747
36935165,65083,001,2015-02-27 00:00:00.000000000,11:39,05202,142836
36935169,65083,001,2015-02-27 00:00:00.000000000,14:08,05202,136882
36935177,65081,001,2015-02-27 00:00:00.000000000,09:57,13152,317716
36935180,65081,001,2015-02-27 00:00:00.000000000,13:11,13152,2043689
36935183,65081,001,2015-02-27 00:00:00.000000000,13:58,13733,1859680
36935184,65081,001,2015-02-27 00:00:00.000000000,14:00,13733,0
36935185,65081,001,2015-02-27 00:00:00.000000000,14:33,13733,2001001
36935213,65082,001,2015-02-27 00:00:00.000000000,12:48,04840,149897
36935215,65082,001,2015-02-27 00:00:00.000000000,14:59,04840,0
36935216,65082,001,2015-02-27 00:00:00.000000000,15:07,04840,1767073
36935220,65082,001,2015-02-27 00:00:00.000000000,15:37,04840,161319
36935221,65082,001,2015-02-27 00:00:00.000000000,16:42,04840,2043669
36935232,65082,001,2015-02-27 00:00:00.000000000,10:57,04840,703206
36935237,65082,001,2015-02-27 00:00:00.000000000,12:04,04840,1724207
36935238,65082,001,2015-02-27 00:00:00.000000000,12:29,04840,1731198
36935244,65082,001,2015-02-27 00:00:00.000000000,18:21,02077,95553
36935247,65083,001,2015-02-27 00:00:00.000000000,14:46,05202,709184
36935248,65083,001,2015-02-27 00:00:00.000000000,15:12,05202,0
36935257,65083,001,2015-02-27 00:00:00.000000000,18:45,02153,889131
36935258,65083,001,2015-02-27 00:00:00.000000000,21:06,02153,296714
36935265,65081,001,2015-02-27 00:00:00.000000000,16:22,13733,2043686
36935269,65081,001,2015-02-27 00:00:00.000000000,17:19,13733,1905941
36935271,65081,001,2015-02-27 00:00:00.000000000,17:21,13733,311511
36935272,65081,001,2015-02-27 00:00:00.000000000,17:30,13733,12978
36935275,65081,001,2015-02-27 00:00:00.000000000,18:16,13733,1783936
36935277,65081,001,2015-02-27 00:00:00.000000000,18:46,13733,0
36935278,65081,001,2015-02-27 00:00:00.000000000,18:59,13733,315410
36935279,65081,001,2015-02-27 00:00:00.000000000,20:09,13733,0
36935280,65081,001,2015-02-27 00:00:00.000000000,20:59,13733,0
36935283,65082,001,2015-02-27 00:00:00.000000000,12:54,04840,620695
36935285,65083,001,2015-02-27 00:00:00.000000000,18:19,02153,146141
36935321,651041,002,2015-02-27 00:00:00.000000000,12:34,05212,0
36935323,65082,001,2015-02-27 00:00:00.000000000,19:36,02077,146752
36935327,65082,001,2015-02-27 00:00:00.000000000,21:12,02077,148622
36935340,65083,001,2015-02-27 00:00:00.000000000,17:56,02153,1786892
36935379,65082,001,2015-02-27 00:00:00.000000000,13:37,04840,0
36935380,65082,001,2015-02-27 00:00:00.000000000,14:17,04840,0
36935385,65082,001,2015-02-27 00:00:00.000000000,18:20,02077,0
36935386,65082,001,2015-02-27 00:00:00.000000000,20:58,02077,938299
36935394,65083,001,2015-02-27 00:00:00.000000000,13:45,05202,2032833
36935395,65083,001,2015-02-27 00:00:00.000000000,14:02,05202,473814
36935397,65083,001,2015-02-27 00:00:00.000000000,17:59,02153,1786892
36935399,65082,001,2015-02-27 00:00:00.000000000,18:28,02077,682146
36935401,65082,001,2015-02-27 00:00:00.000000000,19:31,02077,2043670
36935403,65082,001,2015-02-27 00:00:00.000000000,19:50,02077,1737381
36935404,65082,001,2015-02-27 00:00:00.000000000,19:59,02077,0
36935407,65082,001,2015-02-27 00:00:00.000000000,20:29,02077,0
36935408,65082,001,2015-02-27 00:00:00.000000000,21:08,02077,148622
36935410,65083,001,2015-02-27 00:00:00.000000000,11:50,05202,1966489
36935411,65083,001,2015-02-27 00:00:00.000000000,13:07,05202,141263
36935412,65083,001,2015-02-27 00:00:00.000000000,13:57,05202,1776464
36935414,65083,001,2015-02-27 00:00:00.000000000,16:24,05202,762054
36935430,65072,001,2015-02-27 00:00:00.000000000,13:09,12867,1676561
36935431,65072,001,2015-02-27 00:00:00.000000000,16:14,12867,720766
36935440,651041,002,2015-02-27 00:00:00.000000000,18:49,13139,0
36935441,651041,002,2015-02-27 00:00:00.000000000,18:54,13139,56155
36935442,651041,002,2015-02-27 00:00:00.000000000,19:25,13139,998235
36935444,651041,002,2015-02-27 00:00:00.000000000,19:55,13139,392785
36935445,651041,002,2015-02-27 00:00:00.000000000,20:15,13139,2043662
36935448,651041,002,2015-02-27 00:00:00.000000000,21:41,13139,680953
36935456,65083,001,2015-02-27 00:00:00.000000000,19:05,02153,2043744
36935457,65083,001,2015-02-27 00:00:00.000000000,19:11,02153,1846530
36935458,65083,001,2015-02-27 00:00:00.000000000,19:14,02153,0
36935460,65083,001,2015-02-27 00:00:00.000000000,19:42,02153,1791369
36935461,65083,001,2015-02-27 00:00:00.000000000,19:59,02153,145762
36935532,65083,001,2015-02-27 00:00:00.000000000,17:33,02153,1949098
36935533,65083,001,2015-02-27 00:00:00.000000000,18:02,02153,1922945
36935534,65083,001,2015-02-27 00:00:00.000000000,19:24,02153,1079069
36935535,65083,001,2015-02-27 00:00:00.000000000,19:48,02153,143445
36935572,65072,001,2015-02-27 00:00:00.000000000,18:12,12867,425411
36935573,65072,001,2015-02-27 00:00:00.000000000,18:54,12867,261412
36935574,65072,001,2015-02-27 00:00:00.000000000,19:08,12867,261412
36935576,65072,001,2015-02-27 00:00:00.000000000,19:19,12867,1711734
36935577,65072,001,2015-02-27 00:00:00.000000000,19:33,12867,2043484
36935579,65072,001,2015-02-27 00:00:00.000000000,20:20,12867,82768
36935580,65072,001,2015-02-27 00:00:00.000000000,20:24,12867,1912729
36935587,65073,001,2015-02-27 00:00:00.000000000,13:53,05547,123417
36935604,65108,001,2015-02-27 00:00:00.000000000,11:18,07199,116174
36935606,65108,001,2015-02-27 00:00:00.000000000,14:59,07199,2039781
36935660,65104,001,2015-02-27 00:00:00.000000000,11:44,05212,1951228
36935661,65104,001,2015-02-27 00:00:00.000000000,12:23,05212,0
36935664,65108,001,2015-02-27 00:00:00.000000000,15:13,07199,705532
36935665,65108,001,2015-02-27 00:00:00.000000000,18:06,07431,715198
36935666,65108,001,2015-02-27 00:00:00.000000000,19:33,07431,0
36935669,65108,001,2015-02-27 00:00:00.000000000,20:42,07431,2030509
36935702,65073,001,2015-02-27 00:00:00.000000000,14:01,05547,2037457
36935703,65073,001,2015-02-27 00:00:00.000000000,16:37,05547,1861497
36935704,65073,001,2015-02-27 00:00:00.000000000,16:47,05547,330477
36935709,65073,001,2015-02-27 00:00:00.000000000,19:18,13417,257754
36935710,65073,001,2015-02-27 00:00:00.000000000,19:40,13417,138044
36935714,650731,002,2015-02-27 00:00:00.000000000,11:14,05547,2043456
36935716,650731,002,2015-02-27 00:00:00.000000000,12:06,05547,2043862
36935717,650731,002,2015-02-27 00:00:00.000000000,13:24,05547,813891
36935718,650731,002,2015-02-27 00:00:00.000000000,15:37,05547,0
36935720,650731,002,2015-02-27 00:00:00.000000000,18:01,13417,1979742
36935725,651041,002,2015-02-27 00:00:00.000000000,13:31,05212,186106
36935730,651041,002,2015-02-27 00:00:00.000000000,16:37,13139,2043455
36935734,651041,002,2015-02-27 00:00:00.000000000,20:47,13139,0
36935762,651041,002,2015-02-27 00:00:00.000000000,13:10,05212,879706
36935784,65104,001,2015-02-27 00:00:00.000000000,12:07,05212,352900
36935787,65104,001,2015-02-27 00:00:00.000000000,13:47,05212,159742
36935789,65104,001,2015-02-27 00:00:00.000000000,20:11,13139,288597
36935793,651041,002,2015-02-27 00:00:00.000000000,17:30,13139,2018464
36935795,651041,002,2015-02-27 00:00:00.000000000,19:51,13139,985249
36935796,651041,002,2015-02-27 00:00:00.000000000,21:32,13139,2039828
36935808,65111,001,2015-02-27 00:00:00.000000000,19:03,07068,2027351
36935824,65104,001,2015-02-27 00:00:00.000000000,10:19,05212,0
36935827,651041,002,2015-02-27 00:00:00.000000000,12:12,05212,1429623
36935829,651041,002,2015-02-27 00:00:00.000000000,14:13,05212,2043498
36935831,651041,002,2015-02-27 00:00:00.000000000,15:52,05212,210330
36935833,651041,002,2015-02-27 00:00:00.000000000,17:15,13139,688805
36935834,651041,002,2015-02-27 00:00:00.000000000,19:48,13139,1913502
36935862,65104,001,2015-02-27 00:00:00.000000000,12:31,05212,256614
36935863,65104,001,2015-02-27 00:00:00.000000000,14:22,05212,0
36935871,651041,002,2015-02-27 00:00:00.000000000,15:26,05212,100200
36935874,650731,002,2015-02-27 00:00:00.000000000,20:01,13417,1906648
36935896,65114,001,2015-02-27 00:00:00.000000000,14:44,14480,1469660
